"time","Q"
307740,-18.2002
307750,-18.1998
307760,-18.1992
307770,-18.1985
307780,-18.198
307790,-18.1975
307800,-18.1968
307810,-18.1962
307820,-18.1957
307830,-18.195
307840,-18.1945
307850,-18.194
307860,-18.1932
307870,-18.1927
307880,-18.1923
307890,-18.1915
307900,-18.191
307910,-18.1905
307920,-18.1897
307930,-18.1893
307940,-18.1887
307950,-18.188
307960,-18.1875
307970,-18.187
307980,-18.1863
307990,-18.1857
308000,-18.1852
308010,-18.1848
308020,-18.184
308030,-18.1835
308040,-18.183
308050,-18.1822
308060,-18.1818
308070,-18.1812
308080,-18.1805
308090,-18.18
308100,-18.1795
308110,-18.1788
308120,-18.1782
308130,-18.1777
308140,-18.177
308150,-18.1765
308160,-18.176
308170,-18.1752
308180,-18.1747
308190,-18.1743
308200,-18.1735
308210,-18.173
308220,-18.1725
308230,-18.1717
308240,-18.1713
308250,-18.1707
308260,-18.17
308270,-18.1695
308280,-18.169
308290,-18.1683
308300,-18.1677
308310,-18.1672
308320,-18.1668
308330,-18.166
308340,-18.1655
308350,-18.165
308360,-18.1642
308370,-18.1638
308380,-18.1632
308390,-18.1625
308400,-18.162
308410,-18.1615
308420,-18.1608
308430,-18.1602
308440,-18.1597
308450,-18.159
308460,-18.1585
308470,-18.158
308480,-18.1572
308490,-18.1567
308500,-18.1562
308510,-18.1555
308520,-18.155
308530,-18.1545
308540,-18.154
308550,-18.1532
308560,-18.1527
308570,-18.1522
308580,-18.1515
308590,-18.151
308600,-18.1505
308610,-18.1497
308620,-18.1492
308630,-18.1487
308640,-18.148
308650,-18.1475
308660,-18.147
308670,-18.1462
308680,-18.1457
308690,-18.1452
308700,-18.1445
308710,-18.144
308720,-18.1435
308730,-18.1427
308740,-18.1422
308750,-18.1418
308760,-18.1412
308770,-18.1405
308780,-18.14
308790,-18.1395
308800,-18.1388
308810,-18.1382
308820,-18.1377
308830,-18.137
308840,-18.1365
308850,-18.136
308860,-18.1352
308870,-18.1347
308880,-18.1343
308890,-18.1335
308900,-18.133
308910,-18.1325
308920,-18.1317
308930,-18.1313
308940,-18.1307
308950,-18.1302
308960,-18.1295
308970,-18.129
308980,-18.1285
308990,-18.1277
309000,-18.1272
309010,-18.1268
309020,-18.126
309030,-18.1255
309040,-18.125
309050,-18.1242
309060,-18.1238
309070,-18.1232
309080,-18.1225
309090,-18.122
309100,-18.1215
309110,-18.121
309120,-18.1202
309130,-18.1197
309140,-18.1193
309150,-18.1185
309160,-18.118
309170,-18.1175
309180,-18.1167
309190,-18.1163
309200,-18.1157
309210,-18.115
309220,-18.1145
309230,-18.114
309240,-18.1133
309250,-18.1127
309260,-18.1122
309270,-18.1118
309280,-18.111
309290,-18.1105
309300,-18.11
309310,-18.1092
309320,-18.1088
309330,-18.1082
309340,-18.1075
309350,-18.107
309360,-18.1065
309370,-18.1058
309380,-18.1052
309390,-18.1047
309400,-18.1043
309410,-18.1035
309420,-18.103
309430,-18.1025
309440,-18.1017
309450,-18.1013
309460,-18.1007
309470,-18.1
309480,-18.0995
309490,-18.099
309500,-18.0983
309510,-18.0977
309520,-18.0972
309530,-18.0965
309540,-18.096
309550,-18.0955
309560,-18.095
309570,-18.0942
309580,-18.0938
309590,-18.0932
309600,-18.0925
309610,-18.092
309620,-18.0915
309630,-18.0907
309640,-18.0902
309650,-18.0897
309660,-18.089
309670,-18.0885
309680,-18.088
309690,-18.0875
309700,-18.0867
309710,-18.0862
309720,-18.0857
309730,-18.085
309740,-18.0845
309750,-18.084
309760,-18.0832
309770,-18.0827
309780,-18.0822
309790,-18.0815
309800,-18.081
309810,-18.0805
309820,-18.08
309830,-18.0793
309840,-18.0787
309850,-18.0782
309860,-18.0775
309870,-18.077
309880,-18.0765
309890,-18.0757
309900,-18.0752
309910,-18.0748
309920,-18.0742
309930,-18.0735
309940,-18.073
309950,-18.0725
309960,-18.0718
309970,-18.0712
309980,-18.0707
309990,-18.07
310000,-18.0695
310010,-18.069
310020,-18.0682
310030,-18.0677
310040,-18.0673
310050,-18.0667
310060,-18.066
310070,-18.0655
310080,-18.065
310090,-18.0643
310100,-18.0637
310110,-18.0632
310120,-18.0625
310130,-18.062
310140,-18.0615
310150,-18.061
310160,-18.0602
310170,-18.0598
310180,-18.0592
310190,-18.0585
310200,-18.058
310210,-18.0575
310220,-18.0568
310230,-18.0562
310240,-18.0557
310250,-18.0553
310260,-18.0545
310270,-18.054
310280,-18.0535
310290,-18.0527
310300,-18.0523
310310,-18.0517
310320,-18.051
310330,-18.0505
310340,-18.05
310350,-18.0495
310360,-18.0487
310370,-18.0482
310380,-18.0478
310390,-18.047
310400,-18.0465
310410,-18.046
310420,-18.0452
310430,-18.0448
310440,-18.0442
310450,-18.0437
310460,-18.043
310470,-18.0425
310480,-18.042
310490,-18.0412
310500,-18.0407
310510,-18.0403
310520,-18.0395
310530,-18.039
310540,-18.0385
310550,-18.038
310560,-18.0373
310570,-18.0367
310580,-18.0362
310590,-18.0355
310600,-18.035
310610,-18.0345
310620,-18.0337
310630,-18.0332
310640,-18.0328
310650,-18.0322
310660,-18.0315
310670,-18.031
310680,-18.0305
310690,-18.0297
310700,-18.0292
310710,-18.0287
310720,-18.028
310730,-18.0275
310740,-18.027
310750,-18.0265
310760,-18.0257
310770,-18.0252
310780,-18.0247
310790,-18.024
310800,-18.0235
310810,-18.023
310820,-18.0222
310830,-18.0217
310840,-18.0212
310850,-18.0207
310860,-18.02
310870,-18.0195
310880,-18.019
310890,-18.0182
310900,-18.0177
310910,-18.0172
310920,-18.0168
310930,-18.016
310940,-18.0155
310950,-18.015
310960,-18.0142
310970,-18.0138
310980,-18.0132
310990,-18.0125
311000,-18.012
311010,-18.0115
311020,-18.011
311030,-18.0102
311040,-18.0097
311050,-18.0093
311060,-18.0085
311070,-18.008
311080,-18.0075
311090,-18.007
311100,-18.0063
311110,-18.0057
311120,-18.0052
311130,-18.0045
311140,-18.004
311150,-18.0035
311160,-18.0027
311170,-18.0022
311180,-18.0018
311190,-18.0012
311200,-18.0005
311210,-18
311220,-17.9995
311230,-17.9988
311240,-17.9982
311250,-17.9977
311260,-17.9973
311270,-17.9965
311280,-17.996
311290,-17.9955
311300,-17.9947
311310,-17.9943
311320,-17.9937
311330,-17.9932
311340,-17.9925
311350,-17.992
311360,-17.9915
311370,-17.9907
311380,-17.9902
311390,-17.9898
311400,-17.989
311410,-17.9885
311420,-17.988
311430,-17.9875
311440,-17.9868
311450,-17.9862
311460,-17.9857
311470,-17.985
311480,-17.9845
311490,-17.984
311500,-17.9835
311510,-17.9827
311520,-17.9823
311530,-17.9817
311540,-17.981
311550,-17.9805
311560,-17.98
311570,-17.9795
311580,-17.9787
311590,-17.9782
311600,-17.9778
311610,-17.977
311620,-17.9765
311630,-17.976
311640,-17.9755
311650,-17.9748
311660,-17.9742
311670,-17.9737
311680,-17.973
311690,-17.9725
311700,-17.972
311710,-17.9715
311720,-17.9707
311730,-17.9703
311740,-17.9697
311750,-17.969
311760,-17.9685
311770,-17.968
311780,-17.9675
311790,-17.9667
311800,-17.9662
311810,-17.9657
311820,-17.965
311830,-17.9645
311840,-17.964
311850,-17.9635
311860,-17.9627
311870,-17.9622
311880,-17.9617
311890,-17.961
311900,-17.9605
311910,-17.96
311920,-17.9595
311930,-17.9587
311940,-17.9582
311950,-17.9577
311960,-17.957
311970,-17.9565
311980,-17.956
311990,-17.9555
312000,-17.9547
312010,-17.9543
312020,-17.9537
312030,-17.953
312040,-17.9525
312050,-17.952
312060,-17.9515
312070,-17.9507
312080,-17.9502
312090,-17.9498
312100,-17.949
312110,-17.9485
312120,-17.948
312130,-17.9475
312140,-17.9468
312150,-17.9462
312160,-17.9457
312170,-17.945
312180,-17.9445
312190,-17.944
312200,-17.9435
312210,-17.9427
312220,-17.9423
312230,-17.9417
312240,-17.941
312250,-17.9405
312260,-17.94
312270,-17.9395
312280,-17.9387
312290,-17.9382
312300,-17.9378
312310,-17.937
312320,-17.9365
312330,-17.936
312340,-17.9355
312350,-17.9348
312360,-17.9342
312370,-17.9337
312380,-17.9333
312390,-17.9325
312400,-17.932
312410,-17.9315
312420,-17.9307
312430,-17.9303
312440,-17.9297
312450,-17.9292
312460,-17.9285
312470,-17.928
312480,-17.9275
312490,-17.9267
312500,-17.9262
312510,-17.9258
312520,-17.9252
312530,-17.9245
312540,-17.924
312550,-17.9235
312560,-17.9228
312570,-17.9222
312580,-17.9217
312590,-17.9213
312600,-17.9205
312610,-17.92
312620,-17.9195
312630,-17.919
312640,-17.9183
312650,-17.9177
312660,-17.9172
312670,-17.9165
312680,-17.916
312690,-17.9155
312700,-17.915
312710,-17.9142
312720,-17.9138
312730,-17.9132
312740,-17.9125
312750,-17.912
312760,-17.9115
312770,-17.911
312780,-17.9102
312790,-17.9097
312800,-17.9093
312810,-17.9087
312820,-17.908
312830,-17.9075
312840,-17.907
312850,-17.9062
312860,-17.9057
312870,-17.9052
312880,-17.9047
312890,-17.904
312900,-17.9035
312910,-17.903
312920,-17.9022
312930,-17.9017
312940,-17.9012
312950,-17.9007
312960,-17.9
312970,-17.8995
312980,-17.899
312990,-17.8985
313000,-17.8977
313010,-17.8972
313020,-17.8967
313030,-17.896
313040,-17.8955
313050,-17.895
313060,-17.8945
313070,-17.8937
313080,-17.8932
313090,-17.8927
313100,-17.8922
313110,-17.8915
313120,-17.891
313130,-17.8905
313140,-17.8897
313150,-17.8892
313160,-17.8888
313170,-17.8882
313180,-17.8875
313190,-17.887
313200,-17.8865
313210,-17.886
313220,-17.8852
313230,-17.8847
313240,-17.8843
313250,-17.8835
313260,-17.883
313270,-17.8825
313280,-17.882
313290,-17.8813
313300,-17.8807
313310,-17.8802
313320,-17.8798
313330,-17.879
313340,-17.8785
313350,-17.878
313360,-17.8772
313370,-17.8768
313380,-17.8762
313390,-17.8757
313400,-17.875
313410,-17.8745
313420,-17.874
313430,-17.8735
313440,-17.8727
313450,-17.8723
313460,-17.8717
313470,-17.871
313480,-17.8705
313490,-17.87
313500,-17.8695
313510,-17.8687
313520,-17.8682
313530,-17.8678
313540,-17.8672
313550,-17.8665
313560,-17.866
313570,-17.8655
313580,-17.865
313590,-17.8642
313600,-17.8637
313610,-17.8633
313620,-17.8625
313630,-17.862
313640,-17.8615
313650,-17.861
313660,-17.8603
313670,-17.8597
313680,-17.8592
313690,-17.8588
313700,-17.858
313710,-17.8575
313720,-17.857
313730,-17.8562
313740,-17.8558
313750,-17.8552
313760,-17.8547
313770,-17.854
313780,-17.8535
313790,-17.853
313800,-17.8525
313810,-17.8517
313820,-17.8513
313830,-17.8507
313840,-17.8502
313850,-17.8495
313860,-17.849
313870,-17.8485
313880,-17.8477
313890,-17.8472
313900,-17.8468
313910,-17.8462
313920,-17.8455
313930,-17.845
313940,-17.8445
313950,-17.844
313960,-17.8432
313970,-17.8427
313980,-17.8422
313990,-17.8417
314000,-17.841
314010,-17.8405
314020,-17.84
314030,-17.8392
314040,-17.8387
314050,-17.8382
314060,-17.8377
314070,-17.837
314080,-17.8365
314090,-17.836
314100,-17.8355
314110,-17.8347
314120,-17.8342
314130,-17.8337
314140,-17.8332
314150,-17.8325
314160,-17.832
314170,-17.8315
314180,-17.831
314190,-17.8302
314200,-17.8297
314210,-17.8293
314220,-17.8285
314230,-17.828
314240,-17.8275
314250,-17.827
314260,-17.8263
314270,-17.8257
314280,-17.8252
314290,-17.8248
314300,-17.824
314310,-17.8235
314320,-17.823
314330,-17.8225
314340,-17.8218
314350,-17.8212
314360,-17.8207
314370,-17.8203
314380,-17.8195
314390,-17.819
314400,-17.8185
314410,-17.8177
314420,-17.8173
314430,-17.8167
314440,-17.8162
314450,-17.8155
314460,-17.815
314470,-17.8145
314480,-17.814
314490,-17.8132
314500,-17.8128
314510,-17.8122
314520,-17.8117
314530,-17.811
314540,-17.8105
314550,-17.81
314560,-17.8095
314570,-17.8087
314580,-17.8083
314590,-17.8077
314600,-17.8072
314610,-17.8065
314620,-17.806
314630,-17.8055
314640,-17.8047
314650,-17.8042
314660,-17.8038
314670,-17.8032
314680,-17.8025
314690,-17.802
314700,-17.8015
314710,-17.801
314720,-17.8002
314730,-17.7997
314740,-17.7993
314750,-17.7987
314760,-17.798
314770,-17.7975
314780,-17.797
314790,-17.7965
314800,-17.7957
314810,-17.7952
314820,-17.7948
314830,-17.7942
314840,-17.7935
314850,-17.793
314860,-17.7925
314870,-17.792
314880,-17.7912
314890,-17.7907
314900,-17.7903
314910,-17.7897
314920,-17.789
314930,-17.7885
314940,-17.788
314950,-17.7875
314960,-17.7867
314970,-17.7862
314980,-17.7858
314990,-17.785
315000,-17.7845
315010,-17.784
315020,-17.7835
315030,-17.7828
315040,-17.7822
315050,-17.7817
315060,-17.7812
315070,-17.7805
315080,-17.78
315090,-17.7795
315100,-17.779
315110,-17.7782
315120,-17.7777
315130,-17.7772
315140,-17.7767
315150,-17.776
315160,-17.7755
315170,-17.775
315180,-17.7745
315190,-17.7737
315200,-17.7732
315210,-17.7727
315220,-17.7722
315230,-17.7715
315240,-17.771
315250,-17.7705
315260,-17.77
315270,-17.7692
315280,-17.7687
315290,-17.7682
315300,-17.7677
315310,-17.767
315320,-17.7665
315330,-17.766
315340,-17.7655
315350,-17.7647
315360,-17.7642
315370,-17.7638
315380,-17.7632
315390,-17.7625
315400,-17.762
315410,-17.7615
315420,-17.761
315430,-17.7602
315440,-17.7597
315450,-17.7593
315460,-17.7587
315470,-17.758
315480,-17.7575
315490,-17.757
315500,-17.7565
315510,-17.7557
315520,-17.7552
315530,-17.7548
315540,-17.7542
315550,-17.7535
315560,-17.753
315570,-17.7525
315580,-17.752
315590,-17.7512
315600,-17.7507
315610,-17.7503
315620,-17.7497
315630,-17.749
315640,-17.7485
315650,-17.748
315660,-17.7475
315670,-17.7467
315680,-17.7462
315690,-17.7458
315700,-17.7452
315710,-17.7445
315720,-17.744
315730,-17.7435
315740,-17.743
315750,-17.7422
315760,-17.7417
315770,-17.7413
315780,-17.7407
315790,-17.74
315800,-17.7395
315810,-17.739
315820,-17.7385
315830,-17.7377
315840,-17.7372
315850,-17.7368
315860,-17.7362
315870,-17.7355
315880,-17.735
315890,-17.7345
315900,-17.734
315910,-17.7332
315920,-17.7327
315930,-17.7323
315940,-17.7317
315950,-17.731
315960,-17.7305
315970,-17.73
315980,-17.7295
315990,-17.7287
316000,-17.7282
316010,-17.7278
316020,-17.7272
316030,-17.7265
316040,-17.726
316050,-17.7255
316060,-17.725
316070,-17.7242
316080,-17.7237
316090,-17.7233
316100,-17.7227
316110,-17.722
316120,-17.7215
316130,-17.721
316140,-17.7205
316150,-17.7197
316160,-17.7192
316170,-17.7188
316180,-17.7182
316190,-17.7175
316200,-17.717
316210,-17.7165
316220,-17.716
316230,-17.7152
316240,-17.7147
316250,-17.7142
316260,-17.7137
316270,-17.7132
316280,-17.7125
316290,-17.712
316300,-17.7115
316310,-17.711
316320,-17.7102
316330,-17.7097
316340,-17.7092
316350,-17.7087
316360,-17.708
316370,-17.7075
316380,-17.707
316390,-17.7065
316400,-17.7057
316410,-17.7052
316420,-17.7047
316430,-17.7043
316440,-17.7035
316450,-17.703
316460,-17.7025
316470,-17.702
316480,-17.7013
316490,-17.7007
316500,-17.7002
316510,-17.6998
316520,-17.699
316530,-17.6985
316540,-17.698
316550,-17.6975
316560,-17.6968
316570,-17.6962
316580,-17.6957
316590,-17.6953
316600,-17.6947
316610,-17.694
316620,-17.6935
316630,-17.693
316640,-17.6925
316650,-17.6917
316660,-17.6912
316670,-17.6908
316680,-17.6902
316690,-17.6895
316700,-17.689
316710,-17.6885
316720,-17.688
316730,-17.6872
316740,-17.6867
316750,-17.6863
316760,-17.6857
316770,-17.685
316780,-17.6845
316790,-17.684
316800,-17.6835
316810,-17.6827
316820,-17.6822
316830,-17.6818
316840,-17.6812
316850,-17.6807
316860,-17.68
316870,-17.6795
316880,-17.679
316890,-17.6785
316900,-17.6777
316910,-17.6773
316920,-17.6767
316930,-17.6762
316940,-17.6755
316950,-17.675
316960,-17.6745
316970,-17.674
316980,-17.6732
316990,-17.6728
317000,-17.6722
317010,-17.6717
317020,-17.6713
317030,-17.6705
317040,-17.67
317050,-17.6695
317060,-17.669
317070,-17.6683
317080,-17.6677
317090,-17.6672
317100,-17.6668
317110,-17.666
317120,-17.6655
317130,-17.665
317140,-17.6645
317150,-17.6638
317160,-17.6632
317170,-17.6627
317180,-17.6623
317190,-17.6617
317200,-17.661
317210,-17.6605
317220,-17.66
317230,-17.6595
317240,-17.6587
317250,-17.6582
317260,-17.6578
317270,-17.6572
317280,-17.6565
317290,-17.656
317300,-17.6555
317310,-17.655
317320,-17.6542
317330,-17.6537
317340,-17.6532
317350,-17.6527
317360,-17.6522
317370,-17.6515
317380,-17.651
317390,-17.6505
317400,-17.65
317410,-17.6492
317420,-17.6487
317430,-17.6482
317440,-17.6477
317450,-17.647
317460,-17.6465
317470,-17.646
317480,-17.6455
317490,-17.645
317500,-17.6442
317510,-17.6437
317520,-17.6432
317530,-17.6427
317540,-17.642
317550,-17.6415
317560,-17.641
317570,-17.6405
317580,-17.6397
317590,-17.6392
317600,-17.6388
317610,-17.6382
317620,-17.6375
317630,-17.637
317640,-17.6365
317650,-17.636
317660,-17.6355
317670,-17.6347
317680,-17.6343
317690,-17.6337
317700,-17.6332
317710,-17.6325
317720,-17.632
317730,-17.6315
317740,-17.631
317750,-17.6302
317760,-17.6298
317770,-17.6292
317780,-17.6287
317790,-17.6283
317800,-17.6275
317810,-17.627
317820,-17.6265
317830,-17.626
317840,-17.6253
317850,-17.6247
317860,-17.6242
317870,-17.6238
317880,-17.6232
317890,-17.6225
317900,-17.622
317910,-17.6215
317920,-17.621
317930,-17.6202
317940,-17.6197
317950,-17.6193
317960,-17.6187
317970,-17.618
317980,-17.6175
317990,-17.617
318000,-17.6165
318010,-17.616
318020,-17.6152
318030,-17.6148
318040,-17.6142
318050,-17.6137
318060,-17.613
318070,-17.6125
318080,-17.612
318090,-17.6115
318100,-17.611
318110,-17.6103
318120,-17.6097
318130,-17.6092
318140,-17.6088
318150,-17.608
318160,-17.6075
318170,-17.607
318180,-17.6065
318190,-17.6058
318200,-17.6052
318210,-17.6047
318220,-17.6043
318230,-17.6037
318240,-17.603
318250,-17.6025
318260,-17.602
318270,-17.6015
318280,-17.6007
318290,-17.6002
318300,-17.5998
318310,-17.5992
318320,-17.5987
318330,-17.598
318340,-17.5975
318350,-17.597
318360,-17.5965
318370,-17.5957
318380,-17.5953
318390,-17.5947
318400,-17.5942
318410,-17.5938
318420,-17.593
318430,-17.5925
318440,-17.592
318450,-17.5915
318460,-17.5907
318470,-17.5902
318480,-17.5897
318490,-17.5892
318500,-17.5887
318510,-17.588
318520,-17.5875
318530,-17.587
318540,-17.5865
318550,-17.5857
318560,-17.5852
318570,-17.5847
318580,-17.5842
318590,-17.5837
318600,-17.583
318610,-17.5825
318620,-17.582
318630,-17.5815
318640,-17.5807
318650,-17.5802
318660,-17.5797
318670,-17.5793
318680,-17.5787
318690,-17.578
318700,-17.5775
318710,-17.577
318720,-17.5765
318730,-17.5757
318740,-17.5752
318750,-17.5748
318760,-17.5742
318770,-17.5737
318780,-17.573
318790,-17.5725
318800,-17.572
318810,-17.5715
318820,-17.5707
318830,-17.5703
318840,-17.5697
318850,-17.5692
318860,-17.5688
318870,-17.568
318880,-17.5675
318890,-17.567
318900,-17.5665
318910,-17.5658
318920,-17.5652
318930,-17.5647
318940,-17.5643
318950,-17.5637
318960,-17.563
318970,-17.5625
318980,-17.562
318990,-17.5615
319000,-17.5607
319010,-17.5602
319020,-17.5598
319030,-17.5592
319040,-17.5587
319050,-17.558
319060,-17.5575
319070,-17.557
319080,-17.5565
319090,-17.556
319100,-17.5553
319110,-17.5547
319120,-17.5542
319130,-17.5538
319140,-17.553
319150,-17.5525
319160,-17.552
319170,-17.5515
319180,-17.551
319190,-17.5502
319200,-17.5497
319210,-17.5493
319220,-17.5487
319230,-17.548
319240,-17.5475
319250,-17.547
319260,-17.5465
319270,-17.546
319280,-17.5452
319290,-17.5448
319300,-17.5442
319310,-17.5437
319320,-17.5433
319330,-17.5425
319340,-17.542
319350,-17.5415
319360,-17.541
319370,-17.5403
319380,-17.5397
319390,-17.5392
319400,-17.5388
319410,-17.5382
319420,-17.5375
319430,-17.537
319440,-17.5365
319450,-17.536
319460,-17.5355
319470,-17.5347
319480,-17.5343
319490,-17.5337
319500,-17.5332
319510,-17.5325
319520,-17.532
319530,-17.5315
319540,-17.531
319550,-17.5305
319560,-17.5297
319570,-17.5292
319580,-17.5287
319590,-17.5282
319600,-17.5277
319610,-17.527
319620,-17.5265
319630,-17.526
319640,-17.5255
319650,-17.525
319660,-17.5242
319670,-17.5237
319680,-17.5232
319690,-17.5227
319700,-17.522
319710,-17.5215
319720,-17.521
319730,-17.5205
319740,-17.52
319750,-17.5192
319760,-17.5187
319770,-17.5182
319780,-17.5177
319790,-17.5172
319800,-17.5165
319810,-17.516
319820,-17.5155
319830,-17.515
319840,-17.5142
319850,-17.5138
319860,-17.5132
319870,-17.5127
319880,-17.5123
319890,-17.5115
319900,-17.511
319910,-17.5105
319920,-17.51
319930,-17.5095
319940,-17.5087
319950,-17.5082
319960,-17.5078
319970,-17.5072
319980,-17.5067
319990,-17.506
320000,-17.5055
320010,-17.505
320020,-17.5045
320030,-17.504
320040,-17.5033
320050,-17.5027
320060,-17.5022
320070,-17.5018
320080,-17.501
320090,-17.5005
320100,-17.5
320110,-17.4995
320120,-17.499
320130,-17.4982
320140,-17.4977
320150,-17.4973
320160,-17.4967
320170,-17.4962
320180,-17.4955
320190,-17.495
320200,-17.4945
320210,-17.494
320220,-17.4935
320230,-17.4928
320240,-17.4922
320250,-17.4917
320260,-17.4913
320270,-17.4907
320280,-17.49
320290,-17.4895
320300,-17.489
320310,-17.4885
320320,-17.4877
320330,-17.4872
320340,-17.4868
320350,-17.4862
320360,-17.4857
