"time","rate_c_sugar"
14060,-0.000615532
14070,-0.000615502
14080,-0.000615471
14090,-0.000615441
14100,-0.000615411
14110,-0.00061538
14120,-0.00061535
14130,-0.000615319
14140,-0.000615289
14150,-0.000615259
14160,-0.000615228
14170,-0.000615198
14180,-0.000615167
14190,-0.000615137
14200,-0.000615107
14210,-0.000615076
14220,-0.000615046
14230,-0.000615015
14240,-0.000614985
14250,-0.000614955
14260,-0.000614924
14270,-0.000614894
14280,-0.000614864
14290,-0.000614833
14300,-0.000614803
14310,-0.000614773
14320,-0.000614742
14330,-0.000614712
14340,-0.000614681
14350,-0.000614651
14360,-0.000614621
14370,-0.00061459
14380,-0.00061456
14390,-0.00061453
14400,-0.000614499
14410,-0.000614469
14420,-0.000614439
14430,-0.000614408
14440,-0.000614378
14450,-0.000614348
14460,-0.000614317
14470,-0.000614287
14480,-0.000614257
14490,-0.000614226
14500,-0.000614196
14510,-0.000614166
14520,-0.000614135
14530,-0.000614105
14540,-0.000614075
14550,-0.000614045
14560,-0.000614014
14570,-0.000613984
14580,-0.000613954
14590,-0.000613923
14600,-0.000613893
14610,-0.000613863
14620,-0.000613832
14630,-0.000613802
14640,-0.000613772
14650,-0.000613742
14660,-0.000613711
14670,-0.000613681
14680,-0.000613651
14690,-0.00061362
14700,-0.00061359
14710,-0.00061356
14720,-0.00061353
14730,-0.000613499
14740,-0.000613469
14750,-0.000613439
14760,-0.000613409
14770,-0.000613378
14780,-0.000613348
14790,-0.000613318
14800,-0.000613287
14810,-0.000613257
14820,-0.000613227
14830,-0.000613197
14840,-0.000613166
14850,-0.000613136
14860,-0.000613106
14870,-0.000613076
14880,-0.000613046
14890,-0.000613015
14900,-0.000612985
14910,-0.000612955
14920,-0.000612925
14930,-0.000612894
14940,-0.000612864
14950,-0.000612834
14960,-0.000612804
14970,-0.000612773
14980,-0.000612743
14990,-0.000612713
15000,-0.000612683
15010,-0.000612653
15020,-0.000612622
15030,-0.000612592
15040,-0.000612562
15050,-0.000612532
15060,-0.000612502
15070,-0.000612471
15080,-0.000612441
15090,-0.000612411
15100,-0.000612381
15110,-0.000612351
15120,-0.00061232
15130,-0.00061229
15140,-0.00061226
15150,-0.00061223
15160,-0.0006122
15170,-0.00061217
15180,-0.000612139
15190,-0.000612109
15200,-0.000612079
15210,-0.000612049
15220,-0.000612019
15230,-0.000611989
15240,-0.000611958
15250,-0.000611928
15260,-0.000611898
15270,-0.000611868
15280,-0.000611838
15290,-0.000611808
15300,-0.000611777
15310,-0.000611747
15320,-0.000611717
15330,-0.000611687
15340,-0.000611657
15350,-0.000611627
15360,-0.000611597
15370,-0.000611566
15380,-0.000611536
15390,-0.000611506
15400,-0.000611476
15410,-0.000611446
15420,-0.000611416
15430,-0.000611386
15440,-0.000611356
15450,-0.000611325
15460,-0.000611295
15470,-0.000611265
15480,-0.000611235
15490,-0.000611205
15500,-0.000611175
15510,-0.000611145
15520,-0.000611115
15530,-0.000611085
15540,-0.000611054
15550,-0.000611024
15560,-0.000610994
15570,-0.000610964
15580,-0.000610934
15590,-0.000610904
15600,-0.000610874
15610,-0.000610844
15620,-0.000610814
15630,-0.000610784
15640,-0.000610754
15650,-0.000610724
15660,-0.000610693
15670,-0.000610663
15680,-0.000610633
15690,-0.000610603
15700,-0.000610573
15710,-0.000610543
15720,-0.000610513
15730,-0.000610483
15740,-0.000610453
15750,-0.000610423
15760,-0.000610393
15770,-0.000610363
15780,-0.000610333
15790,-0.000610303
15800,-0.000610273
15810,-0.000610243
15820,-0.000610213
15830,-0.000610183
15840,-0.000610153
15850,-0.000610123
15860,-0.000610092
15870,-0.000610062
15880,-0.000610032
15890,-0.000610002
15900,-0.000609972
15910,-0.000609942
15920,-0.000609912
15930,-0.000609882
15940,-0.000609852
15950,-0.000609822
15960,-0.000609792
15970,-0.000609762
15980,-0.000609732
15990,-0.000609702
16000,-0.000609672
16010,-0.000609642
16020,-0.000609612
16030,-0.000609582
16040,-0.000609552
16050,-0.000609522
16060,-0.000609492
16070,-0.000609462
16080,-0.000609432
16090,-0.000609402
16100,-0.000609372
16110,-0.000609342
16120,-0.000609312
16130,-0.000609282
16140,-0.000609253
16150,-0.000609223
16160,-0.000609193
16170,-0.000609163
16180,-0.000609133
16190,-0.000609103
16200,-0.000609073
16210,-0.000609043
16220,-0.000609013
16230,-0.000608983
16240,-0.000608953
16250,-0.000608923
16260,-0.000608893
16270,-0.000608863
16280,-0.000608833
16290,-0.000608803
16300,-0.000608773
16310,-0.000608743
16320,-0.000608713
16330,-0.000608683
16340,-0.000608654
16350,-0.000608624
16360,-0.000608594
16370,-0.000608564
16380,-0.000608534
16390,-0.000608504
16400,-0.000608474
16410,-0.000608444
16420,-0.000608414
16430,-0.000608384
16440,-0.000608354
16450,-0.000608324
16460,-0.000608295
16470,-0.000608265
16480,-0.000608235
16490,-0.000608205
16500,-0.000608175
16510,-0.000608145
16520,-0.000608115
16530,-0.000608085
16540,-0.000608055
16550,-0.000608026
16560,-0.000607996
16570,-0.000607966
16580,-0.000607936
16590,-0.000607906
16600,-0.000607876
16610,-0.000607846
16620,-0.000607816
16630,-0.000607787
16640,-0.000607757
16650,-0.000607727
16660,-0.000607697
16670,-0.000607667
16680,-0.000607637
16690,-0.000607607
16700,-0.000607578
16710,-0.000607548
16720,-0.000607518
16730,-0.000607488
16740,-0.000607458
16750,-0.000607428
16760,-0.000607398
16770,-0.000607369
16780,-0.000607339
16790,-0.000607309
16800,-0.000607279
16810,-0.000607249
16820,-0.000607219
16830,-0.00060719
16840,-0.00060716
16850,-0.00060713
16860,-0.0006071
16870,-0.00060707
16880,-0.000607041
16890,-0.000607011
16900,-0.000606981
16910,-0.000606951
16920,-0.000606921
16930,-0.000606892
16940,-0.000606862
16950,-0.000606832
16960,-0.000606802
16970,-0.000606772
16980,-0.000606743
16990,-0.000606713
17000,-0.000606683
17010,-0.000606653
17020,-0.000606623
17030,-0.000606594
17040,-0.000606564
17050,-0.000606534
17060,-0.000606504
17070,-0.000606474
17080,-0.000606445
17090,-0.000606415
17100,-0.000606385
17110,-0.000606355
17120,-0.000606326
17130,-0.000606296
17140,-0.000606266
17150,-0.000606236
17160,-0.000606207
17170,-0.000606177
17180,-0.000606147
17190,-0.000606117
17200,-0.000606088
17210,-0.000606058
17220,-0.000606028
17230,-0.000605998
17240,-0.000605969
17250,-0.000605939
17260,-0.000605909
17270,-0.000605879
17280,-0.00060585
17290,-0.00060582
17300,-0.00060579
17310,-0.000605761
17320,-0.000605731
17330,-0.000605701
17340,-0.000605671
17350,-0.000605642
17360,-0.000605612
17370,-0.000605582
17380,-0.000605553
17390,-0.000605523
17400,-0.000605493
17410,-0.000605463
17420,-0.000605434
17430,-0.000605404
17440,-0.000605374
17450,-0.000605345
17460,-0.000605315
17470,-0.000605285
17480,-0.000605256
17490,-0.000605226
17500,-0.000605196
17510,-0.000605166
17520,-0.000605137
17530,-0.000605107
17540,-0.000605077
17550,-0.000605048
17560,-0.000605018
17570,-0.000604988
17580,-0.000604959
17590,-0.000604929
17600,-0.000604899
17610,-0.00060487
17620,-0.00060484
17630,-0.00060481
17640,-0.000604781
17650,-0.000604751
17660,-0.000604721
17670,-0.000604692
17680,-0.000604662
17690,-0.000604633
17700,-0.000604603
17710,-0.000604573
17720,-0.000604544
17730,-0.000604514
17740,-0.000604484
17750,-0.000604455
17760,-0.000604425
17770,-0.000604395
17780,-0.000604366
17790,-0.000604336
17800,-0.000604307
17810,-0.000604277
17820,-0.000604247
17830,-0.000604218
17840,-0.000604188
17850,-0.000604159
17860,-0.000604129
17870,-0.000604099
17880,-0.00060407
17890,-0.00060404
17900,-0.00060401
17910,-0.000603981
17920,-0.000603951
17930,-0.000603922
17940,-0.000603892
17950,-0.000603863
17960,-0.000603833
17970,-0.000603803
17980,-0.000603774
17990,-0.000603744
18000,-0.000603715
18010,-0.000603685
18020,-0.000603655
18030,-0.000603626
18040,-0.000603596
18050,-0.000603567
18060,-0.000603537
18070,-0.000603508
18080,-0.000603478
18090,-0.000603448
18100,-0.000603419
18110,-0.000603389
18120,-0.00060336
18130,-0.00060333
18140,-0.000603301
18150,-0.000603271
18160,-0.000603242
18170,-0.000603212
18180,-0.000603182
18190,-0.000603153
18200,-0.000603123
18210,-0.000603094
18220,-0.000603064
18230,-0.000603035
18240,-0.000603005
18250,-0.000602976
18260,-0.000602946
18270,-0.000602917
18280,-0.000602887
18290,-0.000602858
18300,-0.000602828
18310,-0.000602799
18320,-0.000602769
18330,-0.00060274
18340,-0.00060271
18350,-0.000602681
18360,-0.000602651
18370,-0.000602622
18380,-0.000602592
18390,-0.000602563
18400,-0.000602533
18410,-0.000602504
18420,-0.000602474
18430,-0.000602445
18440,-0.000602415
18450,-0.000602386
18460,-0.000602356
18470,-0.000602327
18480,-0.000602297
18490,-0.000602268
18500,-0.000602238
18510,-0.000602209
18520,-0.000602179
18530,-0.00060215
18540,-0.00060212
18550,-0.000602091
18560,-0.000602061
18570,-0.000602032
18580,-0.000602002
18590,-0.000601973
18600,-0.000601944
18610,-0.000601914
18620,-0.000601885
18630,-0.000601855
18640,-0.000601826
18650,-0.000601796
18660,-0.000601767
18670,-0.000601737
18680,-0.000601708
18690,-0.000601679
18700,-0.000601649
18710,-0.00060162
18720,-0.00060159
18730,-0.000601561
18740,-0.000601531
18750,-0.000601502
18760,-0.000601473
18770,-0.000601443
18780,-0.000601414
18790,-0.000601384
18800,-0.000601355
18810,-0.000601325
18820,-0.000601296
18830,-0.000601267
18840,-0.000601237
18850,-0.000601208
18860,-0.000601178
18870,-0.000601149
18880,-0.00060112
18890,-0.00060109
18900,-0.000601061
18910,-0.000601031
18920,-0.000601002
18930,-0.000600973
18940,-0.000600943
18950,-0.000600914
18960,-0.000600885
18970,-0.000600855
18980,-0.000600826
18990,-0.000600796
19000,-0.000600767
19010,-0.000600738
19020,-0.000600708
19030,-0.000600679
19040,-0.00060065
19050,-0.00060062
19060,-0.000600591
19070,-0.000600561
19080,-0.000600532
19090,-0.000600503
19100,-0.000600473
19110,-0.000600444
19120,-0.000600415
19130,-0.000600385
19140,-0.000600356
19150,-0.000600327
19160,-0.000600297
19170,-0.000600268
19180,-0.000600239
19190,-0.000600209
19200,-0.00060018
19210,-0.000600151
19220,-0.000600121
19230,-0.000600092
19240,-0.000600063
19250,-0.000600033
19260,-0.000600004
19270,-0.000599975
19280,-0.000599945
19290,-0.000599916
19300,-0.000599887
19310,-0.000599857
19320,-0.000599828
19330,-0.000599799
19340,-0.00059977
19350,-0.00059974
19360,-0.000599711
19370,-0.000599682
19380,-0.000599652
19390,-0.000599623
19400,-0.000599594
19410,-0.000599564
19420,-0.000599535
19430,-0.000599506
19440,-0.000599477
19450,-0.000599447
19460,-0.000599418
19470,-0.000599389
19480,-0.000599359
19490,-0.00059933
19500,-0.000599301
19510,-0.000599272
19520,-0.000599242
19530,-0.000599213
19540,-0.000599184
19550,-0.000599155
19560,-0.000599125
19570,-0.000599096
19580,-0.000599067
19590,-0.000599038
19600,-0.000599008
19610,-0.000598979
19620,-0.00059895
19630,-0.000598921
19640,-0.000598891
19650,-0.000598862
19660,-0.000598833
19670,-0.000598804
19680,-0.000598774
19690,-0.000598745
19700,-0.000598716
19710,-0.000598687
19720,-0.000598657
19730,-0.000598628
19740,-0.000598599
19750,-0.00059857
19760,-0.000598541
19770,-0.000598511
19780,-0.000598482
19790,-0.000598453
19800,-0.000598424
19810,-0.000598395
19820,-0.000598365
19830,-0.000598336
19840,-0.000598307
19850,-0.000598278
19860,-0.000598249
19870,-0.000598219
19880,-0.00059819
19890,-0.000598161
19900,-0.000598132
19910,-0.000598103
19920,-0.000598073
19930,-0.000598044
19940,-0.000598015
19950,-0.000597986
19960,-0.000597957
19970,-0.000597928
19980,-0.000597898
19990,-0.000597869
20000,-0.00059784
20010,-0.000597811
20020,-0.000597782
20030,-0.000597753
20040,-0.000597723
20050,-0.000597694
20060,-0.000597665
20070,-0.000597636
20080,-0.000597607
20090,-0.000597578
20100,-0.000597548
20110,-0.000597519
20120,-0.00059749
20130,-0.000597461
20140,-0.000597432
20150,-0.000597403
20160,-0.000597374
20170,-0.000597344
20180,-0.000597315
20190,-0.000597286
20200,-0.000597257
20210,-0.000597228
20220,-0.000597199
20230,-0.00059717
20240,-0.000597141
20250,-0.000597111
20260,-0.000597082
20270,-0.000597053
20280,-0.000597024
20290,-0.000596995
20300,-0.000596966
20310,-0.000596937
20320,-0.000596908
20330,-0.000596879
20340,-0.000596849
20350,-0.00059682
20360,-0.000596791
20370,-0.000596762
20380,-0.000596733
20390,-0.000596704
20400,-0.000596675
20410,-0.000596646
20420,-0.000596617
20430,-0.000596588
20440,-0.000596559
20450,-0.00059653
20460,-0.0005965
20470,-0.000596471
20480,-0.000596442
20490,-0.000596413
20500,-0.000596384
20510,-0.000596355
20520,-0.000596326
20530,-0.000596297
20540,-0.000596268
20550,-0.000596239
20560,-0.00059621
20570,-0.000596181
20580,-0.000596152
20590,-0.000596123
20600,-0.000596094
20610,-0.000596065
20620,-0.000596036
20630,-0.000596006
20640,-0.000595977
20650,-0.000595948
20660,-0.000595919
20670,-0.00059589
20680,-0.000595861
20690,-0.000595832
20700,-0.000595803
20710,-0.000595774
20720,-0.000595745
20730,-0.000595716
20740,-0.000595687
20750,-0.000595658
20760,-0.000595629
20770,-0.0005956
20780,-0.000595571
20790,-0.000595542
20800,-0.000595513
20810,-0.000595484
20820,-0.000595455
20830,-0.000595426
20840,-0.000595397
20850,-0.000595368
20860,-0.000595339
20870,-0.00059531
20880,-0.000595281
20890,-0.000595252
20900,-0.000595223
20910,-0.000595194
20920,-0.000595165
20930,-0.000595136
20940,-0.000595107
20950,-0.000595078
20960,-0.000595049
20970,-0.00059502
20980,-0.000594991
20990,-0.000594962
21000,-0.000594933
21010,-0.000594904
21020,-0.000594875
21030,-0.000594847
21040,-0.000594818
21050,-0.000594789
21060,-0.00059476
21070,-0.000594731
21080,-0.000594702
21090,-0.000594673
21100,-0.000594644
21110,-0.000594615
21120,-0.000594586
21130,-0.000594557
21140,-0.000594528
21150,-0.000594499
21160,-0.00059447
21170,-0.000594441
21180,-0.000594412
21190,-0.000594383
21200,-0.000594355
21210,-0.000594326
21220,-0.000594297
21230,-0.000594268
21240,-0.000594239
21250,-0.00059421
21260,-0.000594181
21270,-0.000594152
21280,-0.000594123
21290,-0.000594094
21300,-0.000594065
21310,-0.000594036
21320,-0.000594008
21330,-0.000593979
21340,-0.00059395
21350,-0.000593921
21360,-0.000593892
21370,-0.000593863
21380,-0.000593834
21390,-0.000593805
21400,-0.000593776
21410,-0.000593748
21420,-0.000593719
21430,-0.00059369
21440,-0.000593661
21450,-0.000593632
21460,-0.000593603
21470,-0.000593574
21480,-0.000593545
21490,-0.000593517
21500,-0.000593488
21510,-0.000593459
21520,-0.00059343
21530,-0.000593401
21540,-0.000593372
21550,-0.000593343
21560,-0.000593315
21570,-0.000593286
21580,-0.000593257
21590,-0.000593228
21600,-0.000593199
21610,-0.00059317
21620,-0.000593141
21630,-0.000593113
21640,-0.000593084
21650,-0.000593055
21660,-0.000593026
21670,-0.000592997
21680,-0.000592968
21690,-0.00059294
21700,-0.000592911
21710,-0.000592882
21720,-0.000592853
21730,-0.000592824
21740,-0.000592796
21750,-0.000592767
21760,-0.000592738
21770,-0.000592709
21780,-0.00059268
21790,-0.000592651
21800,-0.000592623
21810,-0.000592594
21820,-0.000592565
21830,-0.000592536
21840,-0.000592507
21850,-0.000592479
21860,-0.00059245
21870,-0.000592421
21880,-0.000592392
21890,-0.000592364
21900,-0.000592335
21910,-0.000592306
21920,-0.000592277
21930,-0.000592248
21940,-0.00059222
21950,-0.000592191
21960,-0.000592162
21970,-0.000592133
21980,-0.000592105
21990,-0.000592076
22000,-0.000592047
22010,-0.000592018
22020,-0.000591989
22030,-0.000591961
22040,-0.000591932
22050,-0.000591903
22060,-0.000591874
22070,-0.000591846
22080,-0.000591817
22090,-0.000591788
22100,-0.000591759
22110,-0.000591731
22120,-0.000591702
22130,-0.000591673
22140,-0.000591644
22150,-0.000591616
22160,-0.000591587
22170,-0.000591558
22180,-0.00059153
22190,-0.000591501
22200,-0.000591472
22210,-0.000591443
22220,-0.000591415
22230,-0.000591386
22240,-0.000591357
22250,-0.000591329
22260,-0.0005913
22270,-0.000591271
22280,-0.000591242
22290,-0.000591214
22300,-0.000591185
22310,-0.000591156
22320,-0.000591128
22330,-0.000591099
22340,-0.00059107
22350,-0.000591041
22360,-0.000591013
22370,-0.000590984
22380,-0.000590955
22390,-0.000590927
22400,-0.000590898
22410,-0.000590869
22420,-0.000590841
22430,-0.000590812
22440,-0.000590783
22450,-0.000590755
22460,-0.000590726
22470,-0.000590697
22480,-0.000590669
22490,-0.00059064
22500,-0.000590611
22510,-0.000590583
22520,-0.000590554
22530,-0.000590525
22540,-0.000590497
22550,-0.000590468
22560,-0.000590439
22570,-0.000590411
22580,-0.000590382
22590,-0.000590353
22600,-0.000590325
22610,-0.000590296
22620,-0.000590267
22630,-0.000590239
22640,-0.00059021
22650,-0.000590182
22660,-0.000590153
22670,-0.000590124
22680,-0.000590096
22690,-0.000590067
22700,-0.000590038
22710,-0.00059001
22720,-0.000589981
22730,-0.000589953
22740,-0.000589924
22750,-0.000589895
22760,-0.000589867
22770,-0.000589838
22780,-0.000589809
22790,-0.000589781
22800,-0.000589752
22810,-0.000589724
22820,-0.000589695
22830,-0.000589666
22840,-0.000589638
22850,-0.000589609
22860,-0.000589581
22870,-0.000589552
22880,-0.000589524
22890,-0.000589495
22900,-0.000589466
22910,-0.000589438
22920,-0.000589409
22930,-0.000589381
22940,-0.000589352
22950,-0.000589323
22960,-0.000589295
22970,-0.000589266
22980,-0.000589238
22990,-0.000589209
23000,-0.000589181
23010,-0.000589152
23020,-0.000589123
23030,-0.000589095
23040,-0.000589066
23050,-0.000589038
23060,-0.000589009
23070,-0.000588981
23080,-0.000588952
23090,-0.000588924
23100,-0.000588895
23110,-0.000588867
23120,-0.000588838
23130,-0.000588809
23140,-0.000588781
23150,-0.000588752
23160,-0.000588724
23170,-0.000588695
23180,-0.000588667
23190,-0.000588638
23200,-0.00058861
23210,-0.000588581
23220,-0.000588553
23230,-0.000588524
23240,-0.000588496
23250,-0.000588467
23260,-0.000588439
23270,-0.00058841
23280,-0.000588382
23290,-0.000588353
23300,-0.000588325
23310,-0.000588296
23320,-0.000588268
23330,-0.000588239
23340,-0.000588211
23350,-0.000588182
23360,-0.000588154
23370,-0.000588125
23380,-0.000588097
23390,-0.000588068
23400,-0.00058804
23410,-0.000588011
23420,-0.000587983
23430,-0.000587954
23440,-0.000587926
23450,-0.000587897
23460,-0.000587869
23470,-0.00058784
23480,-0.000587812
23490,-0.000587783
23500,-0.000587755
23510,-0.000587726
23520,-0.000587698
23530,-0.000587669
23540,-0.000587641
23550,-0.000587613
23560,-0.000587584
23570,-0.000587556
23580,-0.000587527
23590,-0.000587499
23600,-0.00058747
23610,-0.000587442
23620,-0.000587413
23630,-0.000587385
23640,-0.000587357
23650,-0.000587328
23660,-0.0005873
23670,-0.000587271
23680,-0.000587243
23690,-0.000587214
23700,-0.000587186
23710,-0.000587158
23720,-0.000587129
23730,-0.000587101
23740,-0.000587072
23750,-0.000587044
23760,-0.000587015
23770,-0.000586987
23780,-0.000586959
23790,-0.00058693
23800,-0.000586902
23810,-0.000586873
23820,-0.000586845
23830,-0.000586817
23840,-0.000586788
23850,-0.00058676
23860,-0.000586731
23870,-0.000586703
23880,-0.000586675
23890,-0.000586646
23900,-0.000586618
23910,-0.000586589
23920,-0.000586561
23930,-0.000586533
23940,-0.000586504
23950,-0.000586476
23960,-0.000586448
23970,-0.000586419
23980,-0.000586391
23990,-0.000586362
24000,-0.000586334
24010,-0.000586306
24020,-0.000586277
24030,-0.000586249
24040,-0.000586221
24050,-0.000586192
24060,-0.000586164
24070,-0.000586136
24080,-0.000586107
24090,-0.000586079
24100,-0.00058605
24110,-0.000586022
24120,-0.000585994
24130,-0.000585965
24140,-0.000585937
24150,-0.000585909
24160,-0.00058588
24170,-0.000585852
24180,-0.000585824
24190,-0.000585795
24200,-0.000585767
24210,-0.000585739
24220,-0.00058571
24230,-0.000585682
24240,-0.000585654
24250,-0.000585625
24260,-0.000585597
24270,-0.000585569
24280,-0.000585541
24290,-0.000585512
24300,-0.000585484
24310,-0.000585456
24320,-0.000585427
24330,-0.000585399
24340,-0.000585371
24350,-0.000585342
24360,-0.000585314
24370,-0.000585286
24380,-0.000585258
24390,-0.000585229
